SPY (SPDR S&P 500 ETF Trust),337.6,0.54
Feb 17 2020 @ 11:28 ET,Bid,0,Ask,0,Size,0x0,Vol,64582210
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
02/19/2020,SPY200219C00352000,0.01,0,0,0.01,0,0.149,0.0042,0.0024,1,352.000,SPY200219P00352000,0,0,14.09,14.4,0,0.05,-0.9999,0,0
02/19/2020,SPY200219C00353000,0.01,0,0,0.01,0,0.1504,0.0027,0.0015,2858,353.000,SPY200219P00353000,0,0,15.08,15.44,0,0.2018,-0.9808,0.0065,0
02/19/2020,SPY200219C00354000,0,0,0,0.01,0,0.1594,0.0026,0.0014,0,354.000,SPY200219P00354000,0,0,16.08,16.41,0,0.05,-0.9999,0,0
02/19/2020,SPY200219C00355000,0.01,0,0,0.01,0,0.1687,0.0025,0.0013,111,355.000,SPY200219P00355000,0,0,17.08,17.44,0,0.2225,-0.983,0.0054,0
02/19/2020,SPY200219C00356000,0.02,0,0,0.01,0,0.1775,0.0024,0.0012,10,356.000,SPY200219P00356000,19.62,0.515,18.08,18.44,3,0.2372,-0.9821,0.0052,0
02/19/2020,SPY200219C00357000,0,0,0,0.01,0,0.187,0.0025,0.0012,0,357.000,SPY200219P00357000,0,0,19.08,19.44,0,0.2441,-0.9842,0.0046,0
02/19/2020,SPY200219C00358000,0,0,0,0.01,0,0.1967,0.0025,0.0011,0,358.000,SPY200219P00358000,0,0,20.08,20.41,0,0.05,-0.9999,0,0
02/19/2020,SPY200219C00359000,0,0,0,0.01,0,0.2066,0.0025,0.0011,0,359.000,SPY200219P00359000,0,0,21.09,21.4,0,0.05,-0.9999,0,0
02/19/2020,SPY200219C00360000,0.01,0,0,0.01,0,0.2202,0.003,0.0012,42,360.000,SPY200219P00360000,30.29,0,22.08,22.44,0,0.2748,-0.9859,0.0037,0
02/21/2020,SPY200221C00080000,256.57,-0.325,257.59,257.95,2,3.251,0.9999,0,1259,80.000,SPY200221P00080000,0.01,0,0,0.01,0,3.251,-0.0001,0,1
02/21/2020,SPY200221C00090000,240.66,0,247.59,247.95,0,0.05,1,0,229,90.000,SPY200221P00090000,0,0,0,0.01,0,3.001,-0.0001,0,0
02/21/2020,SPY200221C00100000,221,0,237.59,237.95,0,0.05,1,0,682,100.000,SPY200221P00100000,0.01,0,0,0.01,0,2.6999,-0.0001,0,160
02/21/2020,SPY200221C00110000,219.59,0,227.6,227.94,0,0.02,1,0,51,110.000,SPY200221P00110000,0.01,0,0,0.01,0,2.5331,-0.0002,0,3704
02/21/2020,SPY200221C00120000,211.85,0,217.6,217.96,0,2.2525,0.9999,0,35,120.000,SPY200221P00120000,0.01,0,0,0.01,0,2.3633,-0.0002,0,607
02/21/2020,SPY200221C00130000,175.23,0,207.6,207.96,0,0.05,1,0,0,130.000,SPY200221P00130000,0.01,0,0,0.01,0,2.1767,-0.0002,0,290
02/21/2020,SPY200221C00140000,188.51,0,197.6,197.97,0,2.001,0.9998,0,1,140.000,SPY200221P00140000,0.01,0,0,0.01,0,2.001,-0.0002,0,292
02/21/2020,SPY200221C00150000,0,0,187.61,187.97,0,1.8668,0.9998,0,0,150.000,SPY200221P00150000,0.01,0,0,0.01,0,1.8533,-0.0002,0,1303
02/21/2020,SPY200221C00160000,147.99,0,177.61,177.97,0,1.5993,0.9999,0,0,160.000,SPY200221P00160000,0.01,0,0,0.01,0,1.6866,-0.0002,0,1679
02/21/2020,SPY200221C00170000,132.28,0,167.61,167.98,0,1.5495,0.9998,0,0,170.000,SPY200221P00170000,0.01,0,0,0.01,0,1.5366,-0.0002,0,583
02/21/2020,SPY200221C00175000,127.43,0,162.62,162.98,0,1.5742,0.9996,0,0,175.000,SPY200221P00175000,0.01,0,0,0.01,0,1.5254,-0.0003,0,3746
02/21/2020,SPY200221C00180000,127.26,0,157.62,157.98,0,1.5132,0.9996,0,0,180.000,SPY200221P00180000,0.02,0,0,0.01,0,1.501,-0.0004,0,4019
02/21/2020,SPY200221C00185000,123.03,0,152.62,152.98,0,1.3913,0.9997,0,0,185.000,SPY200221P00185000,0.01,0,0,0.01,0,1.376,-0.0002,0,4289
02/21/2020,SPY200221C00190000,132.15,0,147.62,147.98,0,1.3303,0.9997,0,3,190.000,SPY200221P00190000,0.02,0,0,0.01,0,1.376,-0.0004,0,8639
02/21/2020,SPY200221C00195000,105.3,0,142.62,142.98,0,1.2694,0.9997,0,0,195.000,SPY200221P00195000,0.01,0,0,0.01,0,1.251,-0.0002,0,3021
02/21/2020,SPY200221C00200000,136.97,0,137.63,137.97,0,0.05,1,0,11,200.000,SPY200221P00200000,0.02,0,0,0.01,0,1.251,-0.0004,0,8388
02/21/2020,SPY200221C00205000,0,0,132.63,132.99,0,1.2694,0.9992,0.0001,0,205.000,SPY200221P00205000,0.02,0,0,0.01,0,1.126,-0.0002,0,11174
02/21/2020,SPY200221C00210000,113.96,0,127.63,127.99,0,1.2021,0.9992,0.0001,1,210.000,SPY200221P00210000,0.02,0,0,0.01,0,1.126,-0.0004,0,18141
02/21/2020,SPY200221C00215000,106.13,0,122.63,122.99,0,1.117,0.9994,0,1,215.000,SPY200221P00215000,0.03,0,0,0.01,0,1.0635,-0.0004,0,27634
02/21/2020,SPY200221C00220000,110.87,0,117.63,117.99,0,1.0255,0.9996,0,3,220.000,SPY200221P00220000,0.01,0,0,0.01,0,0.9926,-0.0003,0,20240
02/21/2020,SPY200221C00225000,106.97,0,112.63,112.99,0,0.9715,0.9996,0,10,225.000,SPY200221P00225000,0.01,0,0,0.01,0,0.9393,-0.0003,0,10581
02/21/2020,SPY200221C00230000,107.61,0,107.63,107.99,0,0.9361,0.9994,0,10,230.000,SPY200221P00230000,0.01,0,0,0.01,0,0.9125,-0.0004,0,19519
02/21/2020,SPY200221C00231000,96.55,0,106.63,106.99,0,0.8823,0.9997,0,1,231.000,SPY200221P00231000,0.01,0,0,0.01,0,0.9103,-0.0005,0,3844
02/21/2020,SPY200221C00232000,80.48,0,105.63,105.99,0,0.8762,0.9997,0,0,232.000,SPY200221P00232000,0.01,0,0,0.01,0,0.914,-0.0006,0,4114
02/21/2020,SPY200221C00233000,102.28,0,104.63,104.99,0,0.8184,0.9998,0,6,233.000,SPY200221P00233000,0.01,0,0,0.01,0,0.9056,-0.0006,0.0001,6017
02/21/2020,SPY200221C00234000,0,0,103.63,103.99,0,0.8125,0.9998,0,0,234.000,SPY200221P00234000,0.01,0,0,0.01,0,0.8567,-0.0003,0,3911
02/21/2020,SPY200221C00235000,92.71,0,102.63,102.99,0,0.8074,0.9998,0,3,235.000,SPY200221P00235000,0.01,0,0,0.01,0,0.8496,-0.0004,0,22323
02/21/2020,SPY200221C00236000,95.77,0,101.63,101.99,0,0.803,0.9998,0,0,236.000,SPY200221P00236000,0.02,0,0,0.01,0,0.8479,-0.0004,0,509
02/21/2020,SPY200221C00237000,98.29,0,100.64,100.98,0,0.7992,0.9998,0,5,237.000,SPY200221P00237000,0.06,0,0,0.01,0,0.832,-0.0004,0,4836
02/21/2020,SPY200221C00238000,79.2,0,99.64,99.98,0,0.05,1,0.0001,0,238.000,SPY200221P00238000,0.01,0,0,0.01,0,0.832,-0.0004,0,2388
02/21/2020,SPY200221C00239000,74.27,0,98.64,98.98,0,0.05,1,0.0001,0,239.000,SPY200221P00239000,0.06,0,0,0.01,0,0.8319,-0.0005,0,1276
02/21/2020,SPY200221C00240000,83.81,0,97.64,97.98,0,0.05,1,0.0001,4,240.000,SPY200221P00240000,0.01,0,0,0.01,0,0.8318,-0.0006,0.0001,21314
02/21/2020,SPY200221C00241000,0,0,96.63,97,0,0.8473,0.9992,0.0001,0,241.000,SPY200221P00241000,0.01,0,0,0.01,0,0.8317,-0.0006,0.0001,3359
02/21/2020,SPY200221C00242000,66.47,0,95.64,95.98,0,0.05,1,0.0001,0,242.000,SPY200221P00242000,0.04,0,0,0.01,0,0.802,-0.0005,0.0001,9809
02/21/2020,SPY200221C00243000,0,0,94.64,94.98,0,0.05,1,0.0001,0,243.000,SPY200221P00243000,0.02,0,0,0.01,0,0.7849,-0.0004,0,2545
02/21/2020,SPY200221C00244000,86.91,0,93.64,93.98,0,0.05,1,0.0001,0,244.000,SPY200221P00244000,0.03,0,0,0.01,0,0.7781,-0.0005,0,3223
02/21/2020,SPY200221C00245000,86.04,0,92.64,92.98,0,0.05,1,0.0001,5,245.000,SPY200221P00245000,0.01,0,0,0.01,0,0.7729,-0.0005,0.0001,18460
02/21/2020,SPY200221C00246000,87.99,0,91.64,91.98,0,0.05,1,0.0001,1,246.000,SPY200221P00246000,0.04,0,0,0.01,0,0.7728,-0.0006,0.0001,2855
02/21/2020,SPY200221C00247000,72.93,0,90.64,91,0,0.7877,0.9992,0.0001,0,247.000,SPY200221P00247000,0.02,0,0,0.01,0,0.7728,-0.0007,0.0001,1609
02/21/2020,SPY200221C00248000,63.97,0,89.64,90,0,0.7874,0.9991,0.0001,0,248.000,SPY200221P00248000,0.01,0,0,0.01,0,0.7727,-0.0008,0.0001,4758
02/21/2020,SPY200221C00249000,62.97,0,88.64,89,0,0.787,0.9989,0.0001,0,249.000,SPY200221P00249000,0.02,0,0,0.01,0,0.7464,-0.0006,0.0001,6762
02/21/2020,SPY200221C00250000,87.2,0.21,87.64,88,6,0.7563,0.9992,0.0001,24,250.000,SPY200221P00250000,0.01,0,0,0.01,0,0.7433,-0.0007,0.0001,18022
02/21/2020,SPY200221C00251000,75.5,0,86.64,87,0,0.756,0.9991,0.0001,1,251.000,SPY200221P00251000,0.02,0,0,0.01,0,0.7237,-0.0006,0.0001,728
02/21/2020,SPY200221C00252000,0,0,85.64,86,0,0.7523,0.999,0.0001,0,252.000,SPY200221P00252000,0.05,0,0,0.01,0,0.7171,-0.0006,0.0001,8650
02/21/2020,SPY200221C00253000,61.34,0,84.64,85,0,0.7251,0.9992,0.0001,0,253.000,SPY200221P00253000,0.07,0,0,0.01,0,0.7139,-0.0007,0.0001,925
02/21/2020,SPY200221C00254000,60.29,0,83.64,84,0,0.7248,0.9991,0.0001,0,254.000,SPY200221P00254000,0.02,0,0,0.01,0,0.7138,-0.0008,0.0001,4197
02/21/2020,SPY200221C00255000,77.43,0,82.64,83,0,0.7245,0.9989,0.0001,10,255.000,SPY200221P00255000,0.02,0,0,0.01,0,0.6709,-0.0005,0.0001,11267
02/21/2020,SPY200221C00256000,67.64,0,81.64,82,0,0.6939,0.9992,0.0001,2,256.000,SPY200221P00256000,0.02,0,0,0.01,0,0.6708,-0.0005,0.0001,1414
02/21/2020,SPY200221C00257000,0,0,80.64,81,0,0.6936,0.9991,0.0001,0,257.000,SPY200221P00257000,0.05,0,0,0.01,0,0.6844,-0.0008,0.0001,1599
02/21/2020,SPY200221C00258000,0,0,79.64,80,0,0.663,0.9993,0.0001,0,258.000,SPY200221P00258000,0.01,0,0,0.01,0,0.6405,-0.0004,0.0001,1428
02/21/2020,SPY200221C00259000,67.96,0,78.64,79,0,0.6628,0.9992,0.0001,1,259.000,SPY200221P00259000,0.02,0,0,0.01,0,0.668,-0.0008,0.0001,1160
02/21/2020,SPY200221C00260000,65.34,0,77.64,78,0,0.6626,0.9991,0.0001,20,260.000,SPY200221P00260000,0.01,0,0,0.01,0,0.6566,-0.0008,0.0001,11087
02/21/2020,SPY200221C00261000,62.16,0,76.64,77,0,0.6624,0.999,0.0001,3,261.000,SPY200221P00261000,0.01,0.005,0,0.01,30,0.6101,-0.0004,0.0001,1941
02/21/2020,SPY200221C00262000,72.18,0,75.64,76,0,0.6318,0.9993,0.0001,1,262.000,SPY200221P00262000,0.02,0,0,0.01,0,0.6101,-0.0005,0.0001,1025
02/21/2020,SPY200221C00263000,57.02,0,74.64,75,0,0.6011,0.9995,0.0001,4,263.000,SPY200221P00263000,0.01,0,0,0.01,0,0.61,-0.0006,0.0001,3338
02/21/2020,SPY200221C00264000,59.11,0,73.64,74,0,0.601,0.9994,0.0001,4,264.000,SPY200221P00264000,0.01,0,0,0.01,0,0.6252,-0.0009,0.0001,1328
02/21/2020,SPY200221C00265000,71.87,0,72.64,73,0,0.6008,0.9993,0.0001,1917,265.000,SPY200221P00265000,0.01,0,0,0.01,0,0.5797,-0.0005,0.0001,6979
02/21/2020,SPY200221C00266000,56.72,0,71.64,72,0,0.6006,0.9992,0.0001,1,266.000,SPY200221P00266000,0.02,0,0,0.01,0,0.5797,-0.0006,0.0001,1062
02/21/2020,SPY200221C00267000,56.1,0,70.64,71,0,0.57,0.9994,0.0001,4,267.000,SPY200221P00267000,0.02,0,0,0.01,0,0.5814,-0.0007,0.0001,16116
02/21/2020,SPY200221C00268000,52.09,0,69.65,69.99,0,0.5394,0.9996,0.0001,7,268.000,SPY200221P00268000,0.02,0,0,0.01,0,0.5852,-0.0009,0.0001,12644
02/21/2020,SPY200221C00269000,67.54,0,68.65,68.99,0,0.5393,0.9996,0.0001,133,269.000,SPY200221P00269000,0.02,0,0,0.01,0,0.5493,-0.0005,0.0001,25029
02/21/2020,SPY200221C00270000,67.4,0,67.65,67.99,0,0.5391,0.9995,0.0001,3126,270.000,SPY200221P00270000,0.01,0,0,0.01,0,0.5493,-0.0007,0.0001,27003
02/21/2020,SPY200221C00271000,55.98,0,66.64,67.01,0,0.5712,0.9988,0.0002,12,271.000,SPY200221P00271000,0.01,0,0,0.01,0,0.5492,-0.0008,0.0001,5137
02/21/2020,SPY200221C00272000,53.67,0,65.65,65.99,0,0.5389,0.9992,0.0001,10,272.000,SPY200221P00272000,0.01,0,0,0.01,0,0.5294,-0.0006,0.0001,4385
02/21/2020,SPY200221C00273000,50,0,64.65,64.99,0,0.4778,0.9998,0,284,273.000,SPY200221P00273000,0.01,0,0,0.01,0,0.5189,-0.0006,0.0001,13080
02/21/2020,SPY200221C00274000,61.91,0,63.65,64.01,0,0.5723,0.9981,0.0002,212,274.000,SPY200221P00274000,0.01,0,0,0.01,0,0.5184,-0.0007,0.0001,5186
02/21/2020,SPY200221C00275000,61.97,0,62.65,63.01,0,0.5469,0.9985,0.0002,699,275.000,SPY200221P00275000,0.01,0,0,0.01,0,0.5135,-0.0008,0.0001,31048
02/21/2020,SPY200221C00276000,46.11,0,61.65,62.01,0,0.5415,0.9984,0.0002,300,276.000,SPY200221P00276000,0.02,0,0,0.01,0,0.5095,-0.0009,0.0001,10845
02/21/2020,SPY200221C00277000,56.41,0,60.65,61.01,0,0.5413,0.9981,0.0003,243,277.000,SPY200221P00277000,0.01,0,0,0.01,0,0.4868,-0.0007,0.0001,9729
02/21/2020,SPY200221C00278000,59.49,0,59.65,60.01,0,0.526,0.9983,0.0002,536,278.000,SPY200221P00278000,0.02,0,0,0.01,0,0.4855,-0.0008,0.0001,5420
02/21/2020,SPY200221C00279000,57.86,-0.13,58.65,59.01,5,0.5106,0.9984,0.0002,539,279.000,SPY200221P00279000,0.01,0,0,0.01,0,0.4771,-0.0008,0.0001,10129
02/21/2020,SPY200221C00280000,57.47,0.485,57.65,58.01,1,0.5104,0.9981,0.0003,2119,280.000,SPY200221P00280000,0.01,-0.005,0,0.01,110,0.4742,-0.0009,0.0002,35323
02/21/2020,SPY200221C00281000,48.73,0,56.65,57.01,0,0.5056,0.998,0.0003,657,281.000,SPY200221P00281000,0.05,0,0,0.01,0,0.4718,-0.0011,0.0002,6199
02/21/2020,SPY200221C00282000,41.47,0,55.65,56.01,0,0.4797,0.9985,0.0002,428,282.000,SPY200221P00282000,0.01,-0.005,0,0.01,2,0.4457,-0.0007,0.0001,22471
02/21/2020,SPY200221C00283000,47.35,0,54.65,55.01,0,0.4796,0.9982,0.0003,982,283.000,SPY200221P00283000,0.01,0,0,0.01,0,0.4552,-0.0011,0.0002,15050
02/21/2020,SPY200221C00284000,48.22,0,53.66,54,0,0.4642,0.9984,0.0003,379,284.000,SPY200221P00284000,0.01,-0.005,0,0.01,152,0.4417,-0.001,0.0002,16178
02/21/2020,SPY200221C00285000,50,0,52.66,53,0,0.4489,0.9986,0.0002,4889,285.000,SPY200221P00285000,0.01,-0.005,0,0.01,5625,0.4215,-0.0008,0.0001,24302
02/21/2020,SPY200221C00286000,50.59,0,51.66,52,0,0.4487,0.9983,0.0003,427,286.000,SPY200221P00286000,0.01,-0.005,0,0.01,3013,0.4133,-0.0008,0.0001,16298
02/21/2020,SPY200221C00287000,45.71,0,50.66,51.02,0,0.4663,0.9971,0.0004,1003,287.000,SPY200221P00287000,0.01,-0.005,0,0.01,6217,0.4281,-0.0014,0.0002,16692
02/21/2020,SPY200221C00288000,48.68,0,49.66,50.02,0,0.4606,0.9968,0.0005,831,288.000,SPY200221P00288000,0.01,-0.005,0,0.01,3001,0.4202,-0.0014,0.0003,14159
02/21/2020,SPY200221C00289000,47.36,0,48.66,49.02,0,0.4507,0.9968,0.0005,2061,289.000,SPY200221P00289000,0.01,-0.005,0,0.01,29141,0.4053,-0.0012,0.0002,40075
02/21/2020,SPY200221C00290000,47.67,0,47.66,48.02,0,0.4353,0.9971,0.0005,2819,290.000,SPY200221P00290000,0.02,0.005,0.01,0.02,288,0.4365,-0.0029,0.0005,67381
02/21/2020,SPY200221C00291000,38.95,0,46.66,47.02,0,0.429,0.9969,0.0005,3640,291.000,SPY200221P00291000,0.02,0.005,0.01,0.02,4,0.4278,-0.003,0.0005,15911
02/21/2020,SPY200221C00292000,37.68,0,45.66,46.02,0,0.4198,0.9969,0.0005,2771,292.000,SPY200221P00292000,0.02,0.005,0.01,0.02,1540,0.4187,-0.0031,0.0005,20835
02/21/2020,SPY200221C00293000,44,-0.005,44.66,45.02,5,0.4117,0.9967,0.0006,2390,293.000,SPY200221P00293000,0.01,-0.005,0.01,0.02,1,0.4092,-0.0031,0.0005,7924
02/21/2020,SPY200221C00294000,43.28,0,43.66,44.02,0,0.4038,0.9966,0.0006,8523,294.000,SPY200221P00294000,0.01,-0.005,0.01,0.02,4191,0.4001,-0.0031,0.0005,15096
02/21/2020,SPY200221C00295000,41.75,-0.25,42.67,43.01,2,0.389,0.9969,0.0006,10346,295.000,SPY200221P00295000,0.01,-0.005,0.01,0.02,1088,0.391,-0.0032,0.0006,31046
02/21/2020,SPY200221C00296000,40.71,-0.3,41.67,42.01,1,0.3812,0.9968,0.0006,2732,296.000,SPY200221P00296000,0.02,0,0.01,0.02,0,0.382,-0.0032,0.0006,18574
02/21/2020,SPY200221C00297000,40.46,0,40.67,41.03,0,0.3907,0.9953,0.0008,3853,297.000,SPY200221P00297000,0.02,-0.005,0.01,0.02,1000,0.3743,-0.0034,0.0006,21347
02/21/2020,SPY200221C00298000,35.62,0,39.67,40.03,0,0.383,0.995,0.0009,4258,298.000,SPY200221P00298000,0.03,0.005,0.01,0.02,1438,0.3635,-0.0033,0.0006,24038
02/21/2020,SPY200221C00299000,37.39,0,38.67,39.03,0,0.3725,0.995,0.0009,3382,299.000,SPY200221P00299000,0.02,-0.005,0.01,0.02,24,0.3549,-0.0034,0.0007,20333
02/21/2020,SPY200221C00300000,37.23,0.21,37.67,38.03,56,0.366,0.9947,0.001,4949,300.000,SPY200221P00300000,0.01,-0.015,0.01,0.02,980,0.346,-0.0035,0.0007,114386
02/21/2020,SPY200221C00301000,35.79,-0.22,36.67,37.03,21,0.3521,0.995,0.0009,4346,301.000,SPY200221P00301000,0.02,-0.005,0.01,0.02,1307,0.3379,-0.0036,0.0007,14702
02/21/2020,SPY200221C00302000,35.05,0.035,35.67,36.03,13,0.3443,0.9948,0.001,4774,302.000,SPY200221P00302000,0.02,-0.005,0.01,0.02,3753,0.3211,-0.0031,0.0007,31437
02/21/2020,SPY200221C00303000,34.81,0,34.67,35.03,0,0.3363,0.9945,0.0011,4769,303.000,SPY200221P00303000,0.02,-0.015,0.01,0.02,1520,0.3126,-0.0031,0.0007,38924
02/21/2020,SPY200221C00304000,33.73,0.72,33.68,34.02,3,0.3289,0.9942,0.0012,5285,304.000,SPY200221P00304000,0.02,-0.015,0.01,0.02,4870,0.3042,-0.0032,0.0007,26498
02/21/2020,SPY200221C00305000,32.63,0.61,32.8,33.02,8,0.3667,0.986,0.0022,9911,305.000,SPY200221P00305000,0.02,-0.015,0.02,0.03,6337,0.3166,-0.0056,0.0012,76331
02/21/2020,SPY200221C00306000,31.35,0,31.69,32.01,0,0.2973,0.9955,0.001,5900,306.000,SPY200221P00306000,0.02,-0.015,0.02,0.03,237,0.3073,-0.0057,0.0012,16605
02/21/2020,SPY200221C00307000,29.94,-0.14,30.68,31.02,8,0.298,0.9942,0.0013,6885,307.000,SPY200221P00307000,0.02,-0.025,0.02,0.03,95,0.2985,-0.0059,0.0013,22767
02/21/2020,SPY200221C00307500,16.16,0,30.19,30.53,0,0.3037,0.9925,0.0016,157,307.500,SPY200221P00307500,0.03,-0.015,0.02,0.03,1,0.2938,-0.0059,0.0013,3232
02/21/2020,SPY200221C00308000,29.18,0.16,29.7,30.03,13,0.3043,0.9915,0.0018,7114,308.000,SPY200221P00308000,0.03,-0.015,0.02,0.03,12,0.289,-0.006,0.0014,32271
02/21/2020,SPY200221C00309000,28.02,-0.005,28.69,29.03,3,0.291,0.992,0.0017,6508,309.000,SPY200221P00309000,0.03,-0.025,0.02,0.03,643,0.2808,-0.0063,0.0015,26373
02/21/2020,SPY200221C00310000,27.61,0.495,27.71,28.03,42,0.2907,0.9899,0.0021,9370,310.000,SPY200221P00310000,0.03,-0.025,0.02,0.03,3467,0.2719,-0.0065,0.0016,91067
02/21/2020,SPY200221C00311000,26.02,-0.025,26.69,27.03,32,0.2721,0.9915,0.002,6297,311.000,SPY200221P00311000,0.04,-0.015,0.03,0.04,576,0.2721,-0.0085,0.002,23532
02/21/2020,SPY200221C00312000,24.97,-0.075,25.72,26.03,20,0.2756,0.9883,0.0026,7378,312.000,SPY200221P00312000,0.04,-0.025,0.03,0.04,49,0.2627,-0.0087,0.0021,24382
02/21/2020,SPY200221C00312500,25.08,0,25.2,25.54,0,0.2661,0.9893,0.0025,1068,312.500,SPY200221P00312500,0.04,-0.025,0.03,0.04,90,0.258,-0.0089,0.0021,12672
02/21/2020,SPY200221C00313000,24.82,0,24.79,25.04,0,0.2878,0.9815,0.0036,7553,313.000,SPY200221P00313000,0.04,-0.035,0.03,0.04,1872,0.2547,-0.0093,0.0023,24376
02/21/2020,SPY200221C00314000,23.4,0,23.7,24.04,0,0.2501,0.9892,0.0026,9407,314.000,SPY200221P00314000,0.04,-0.035,0.03,0.04,557,0.2454,-0.0097,0.0024,27906
02/21/2020,SPY200221C00315000,22.48,0.345,22.72,23.05,42,0.2512,0.9856,0.0034,17651,315.000,SPY200221P00315000,0.04,-0.045,0.04,0.05,5481,0.2438,-0.0121,0.003,87162
02/21/2020,SPY200221C00316000,21.6,0.52,21.73,22.05,23,0.2449,0.9839,0.0038,10981,316.000,SPY200221P00316000,0.04,-0.055,0.04,0.05,2070,0.2343,-0.0126,0.0032,29618
02/21/2020,SPY200221C00317000,20.62,0.46,20.85,21.04,207,0.2573,0.9741,0.0054,10029,317.000,SPY200221P00317000,0.05,-0.055,0.05,0.06,121,0.2296,-0.0148,0.0038,55651
02/21/2020,SPY200221C00317500,20.21,0,20.22,20.55,0,0.2259,0.9844,0.004,2364,317.500,SPY200221P00317500,0.05,-0.065,0.04,0.05,2149,0.2206,-0.0136,0.0036,7612
02/21/2020,SPY200221C00318000,18.75,-0.36,19.74,20.06,93,0.2298,0.9806,0.0047,11995,318.000,SPY200221P00318000,0.06,-0.055,0.05,0.06,5460,0.2211,-0.0159,0.0042,36520
02/21/2020,SPY200221C00319000,18.57,0.395,18.74,19.06,64,0.2187,0.9802,0.0051,14762,319.000,SPY200221P00319000,0.05,-0.085,0.05,0.06,289,0.2119,-0.0168,0.0046,40099
02/21/2020,SPY200221C00320000,17.8,0.595,17.86,18.07,349,0.2313,0.9673,0.0073,27024,320.000,SPY200221P00320000,0.07,-0.075,0.06,0.07,12681,0.2071,-0.0199,0.0054,164159
02/21/2020,SPY200221C00321000,16.52,0.3,16.76,17.08,32,0.2071,0.9736,0.0068,15977,321.000,SPY200221P00321000,0.08,-0.085,0.07,0.08,904,0.2013,-0.0232,0.0063,51942
02/21/2020,SPY200221C00322000,15.9,0.65,15.86,16.08,133,0.2108,0.9631,0.0088,13254,322.000,SPY200221P00322000,0.08,-0.105,0.07,0.08,6128,0.1896,-0.0235,0.0068,82494
02/21/2020,SPY200221C00322500,14.83,0,15.26,15.6,0,0.1943,0.9697,0.0082,3352,322.500,SPY200221P00322500,0.08,-0.115,0.08,0.09,117,0.1882,-0.0264,0.0075,14806
02/21/2020,SPY200221C00323000,14.82,0.55,14.78,15.09,58,0.1901,0.9681,0.0087,19974,323.000,SPY200221P00323000,0.09,-0.125,0.08,0.09,1183,0.1829,-0.0271,0.0079,58911
02/21/2020,SPY200221C00324000,13.88,0.57,13.9,14.1,199,0.1956,0.9535,0.0115,18572,324.000,SPY200221P00324000,0.11,-0.13,0.1,0.11,1061,0.1793,-0.0337,0.0096,39673
02/21/2020,SPY200221C00325000,12.82,0.485,12.91,13.12,248,0.1874,0.9478,0.0132,29848,325.000,SPY200221P00325000,0.13,-0.145,0.12,0.13,11089,0.1738,-0.0402,0.0115,97217
02/21/2020,SPY200221C00326000,11.8,0.42,11.94,12.14,92,0.1803,0.9399,0.0153,24764,326.000,SPY200221P00326000,0.14,-0.175,0.14,0.15,20976,0.1676,-0.0475,0.0136,64527
02/21/2020,SPY200221C00327000,10.56,0.135,10.96,11.16,888,0.1716,0.9321,0.0176,19860,327.000,SPY200221P00327000,0.17,-0.195,0.16,0.17,6754,0.1603,-0.0553,0.0161,42629
02/21/2020,SPY200221C00327500,9.25,-0.69,10.4,10.68,4,0.1625,0.9332,0.0184,4243,327.500,SPY200221P00327500,0.18,-0.215,0.18,0.19,1435,0.1582,-0.0617,0.0177,13318
02/21/2020,SPY200221C00328000,9.9,0.415,10.02,10.19,218,0.1659,0.9191,0.0209,52815,328.000,SPY200221P00328000,0.21,-0.215,0.2,0.21,6239,0.1557,-0.0682,0.0195,58960
02/21/2020,SPY200221C00329000,9,0.45,9.05,9.23,314,0.1581,0.9061,0.0245,15249,329.000,SPY200221P00329000,0.25,-0.245,0.24,0.25,12229,0.1497,-0.0822,0.0234,23378
02/21/2020,SPY200221C00330000,8.15,0.545,8.11,8.28,1876,0.1512,0.8887,0.0289,107021,330.000,SPY200221P00330000,0.31,-0.275,0.3,0.31,40650,0.1448,-0.1015,0.0283,124507
02/21/2020,SPY200221C00331000,6.98,0.27,7.17,7.25,470,0.139,0.8761,0.034,35023,331.000,SPY200221P00331000,0.39,-0.305,0.37,0.38,5785,0.1392,-0.1243,0.034,34813
02/21/2020,SPY200221C00332000,6.15,0.315,6.28,6.34,1426,0.1345,0.8458,0.0407,62718,332.000,SPY200221P00332000,0.46,-0.365,0.45,0.46,20641,0.1328,-0.1511,0.0407,53447
02/21/2020,SPY200221C00332500,5.77,0.355,5.83,5.89,555,0.1314,0.8297,0.0445,10386,332.500,SPY200221P00332500,0.51,-0.385,0.5,0.52,3453,0.1303,-0.1682,0.0445,10907
02/21/2020,SPY200221C00333000,5.34,0.345,5.4,5.45,1221,0.129,0.8105,0.0485,50576,333.000,SPY200221P00333000,0.57,-0.405,0.56,0.58,23041,0.1274,-0.1865,0.0486,51786
02/21/2020,SPY200221C00334000,4.56,0.365,4.55,4.59,1337,0.1233,0.7673,0.0572,28790,334.000,SPY200221P00334000,0.71,-0.465,0.7,0.72,13660,0.1217,-0.2298,0.0575,18476
02/21/2020,SPY200221C00335000,3.65,0.215,3.73,3.76,6082,0.1172,0.7152,0.0668,55351,335.000,SPY200221P00335000,0.88,-0.535,0.88,0.9,43702,0.1159,-0.2827,0.0673,52299
